,tamcel,twin,tstep,nodos,edges,Gr.promedio,Clustering,PathLength,Entropia,Alpha,Sigma,energia
155,6,12,6.0,44,67,3.04545454545,0.0857142857143,3.1733615222,0.309762592817,5.67097026081,2.08892140481,4.43928303629e+14
156,7,12,6.0,44,66,3.0,0.133006535948,3.32135306554,0.294819296161,7.04749631121,1.6162613746,4.43928303629e+14
157,8,12,6.0,43,66,3.06976744186,0.0610758750294,3.11406423034,0.336084831115,4.83996329739,1.06501419728,4.43928303629e+14
158,9,12,6.0,41,63,3.07317073171,0.10140428677,3.07195121951,0.369391990777,4.96290822498,1.09911298501,4.43928303629e+14
159,10,12,6.0,43,66,3.06976744186,0.0928600571195,2.95016611296,0.326062645212,4.9357465911,1.13615217692,4.43928303629e+14
160,20,12,6.0,38,63,3.31578947368,0.172055137845,2.6372688478,0.356776790568,3.93462103066,0.884821532779,4.43928303629e+14
161,30,12,6.0,32,60,3.75,0.308104897661,2.46169354839,0.430496598971,4.00632468463,0.867851182971,4.43928303629e+14
162,40,12,6.0,29,60,4.13793103448,0.386590038314,2.28571428571,0.505770064179,3.82748801873,0.784204079408,4.43928303629e+14
163,50,12,6.0,25,51,4.08,0.309281045752,2.10666666667,0.565999166059,3.34967132646,0.587417831616,4.43928303629e+14
164,60,12,6.0,24,50,4.16666666667,0.49708994709,2.03260869565,0.515817702068,3.91862492603,0.922950240198,4.43928303629e+14
165,70,12,6.0,19,45,4.73684210526,0.498496240602,1.91812865497,0.601942830983,4.44145659503,0.993462945772,4.43928303629e+14
166,80,12,6.0,18,43,4.77777777778,0.520634920635,1.90196078431,0.689019135644,3.77995451707,0.838187824307,4.43928303629e+14
167,90,12,6.0,18,39,4.33333333333,0.541249491249,1.97385620915,0.535610245579,6.94586719029,2.10218150514,4.43928303629e+14
168,100,12,6.0,16,39,4.875,0.587614468864,1.84166666667,0.711726882077,4.06844639771,0.925171399139,4.43928303629e+14
169,120,12,6.0,14,37,5.28571428571,0.698453927025,1.69230769231,0.720048962327,4.01418207973,0.908810091662,4.43928303629e+14
170,140,12,6.0,12,29,4.83333333333,0.674074074074,1.71212121212,0.729037450917,3.97143502592,1.05056092834,4.43928303629e+14
171,160,12,6.0,11,28,5.09090909091,0.697258297258,1.58181818182,0.712996326252,3.0942104781,0.662247501058,4.43928303629e+14
172,180,12,6.0,10,29,5.8,0.66,1.4,0.645579735716,9.24897650089,3.68905444016,4.43928303629e+14
173,200,12,6.0,9,23,5.11111111111,0.714285714286,1.55555555556,0.552580908835,10.8652138495,4.93260692475,4.43928303629e+14
174,250,12,6.0,7,20,5.71428571429,0.838095238095,1.2380952381,0.864974385511,23.4666270683,12.9711131856,4.43928303629e+14
175,300,12,6.0,7,20,5.71428571429,0.790476190476,1.2380952381,0.602197017182,4.12772758531,1.1821699085,4.43928303629e+14
176,350,12,6.0,6,16,5.33333333333,0.9,1.13333333333,0.628420802625,4.83259560068,1.56465060202,4.43928303629e+14
177,400,12,6.0,5,12,4.8,0.866666666667,1.2,0.760964047444,11.9696298955,5.48481494775,4.43928303629e+14
178,450,12,6.0,5,12,4.8,0.9,1.1,0.760964047444,3.28853684168,1.0234647894,4.43928303629e+14
179,500,12,6.0,4,9,4.5,1.0,1.0,0.511859507143,3.61015358529,1.30507679265,4.43928303629e+14
180,1,12,6.0,64,67,2.09375,0.0,10.7842261905,0.089498020841,23.3617731338,2.83994802794,1.73630797655e+14
181,2,12,6.0,58,67,2.31034482759,0.0,5.68058076225,0.146523711492,11.0654066367,1.33319567773,1.73630797655e+14
182,3,12,6.0,55,67,2.43636363636,0.0218614718615,5.10909090909,0.165175944388,8.86377233665,1.07012387101,1.73630797655e+14
183,4,12,6.0,55,67,2.43636363636,0.019797979798,4.81952861953,0.170261394005,8.73116580905,1.05207840828,1.73630797655e+14
184,5,12,6.0,54,66,2.44444444444,0.022266313933,5.0251572327,0.177620190557,8.44482633464,1.03241165717,1.73630797655e+14
185,6,12,6.0,49,67,2.73469387755,0.0454339311482,3.79931972789,0.226884377865,6.1911649642,0.749280122372,1.73630797655e+14
186,7,12,6.0,49,65,2.65306122449,0.0481423338566,4.08928571429,0.2360460566,5.96301802025,1.56944410124,1.73630797655e+14
187,8,12,6.0,47,65,2.76595744681,0.0081053698075,3.76780758557,0.271880390071,5.50637308843,1.35872260906,1.73630797655e+14
188,9,12,6.0,46,63,2.73913043478,0.0338164251208,3.69565217391,0.284291414353,5.44660746488,0.678101281224,1.73630797655e+14
189,10,12,6.0,45,65,2.88888888889,0.102875816993,3.19797979798,0.291132255584,4.64117121984,1.15143944053,1.73630797655e+14
190,20,12,6.0,37,61,3.2972972973,0.181444602497,2.75375375375,0.388141163754,4.8233741989,1.10371306147,1.73630797655e+14
191,30,12,6.0,32,57,3.5625,0.27109962406,2.47379032258,0.404816922465,6.16481099515,1.38035380081,1.73630797655e+14
192,40,12,6.0,27,51,3.77777777778,0.224955908289,2.39886039886,0.428045896136,4.20631901859,0.966741558441,1.73630797655e+14
193,50,12,6.0,26,51,3.92307692308,0.254395604396,2.34769230769,0.460345552996,3.10422708955,0.412672884256,1.73630797655e+14
194,60,12,6.0,23,47,4.08695652174,0.210272336359,2.28853754941,0.500286694967,4.54458150528,1.02323254312,1.73630797655e+14
195,70,12,6.0,21,43,4.09523809524,0.379888365603,2.1619047619,0.553530130594,4.27978882592,1.03716029343,1.73630797655e+14
196,80,12,6.0,20,43,4.3,0.304166666667,2.16315789474,0.567028265416,3.74016552703,0.866516423129,1.73630797655e+14
197,90,12,6.0,18,41,4.55555555556,0.334271284271,2.01960784314,0.634652348506,4.13995756219,0.946732826493,1.73630797655e+14
198,100,12,6.0,16,41,5.125,0.510515873016,1.93333333333,0.723803101703,4.64563114757,1.48832268366,1.73630797655e+14
199,120,12,6.0,14,34,4.85714285714,0.414682539683,1.85714285714,0.690906190129,4.63975059797,1.37569641665,1.73630797655e+14
200,140,12,6.0,13,31,4.76923076923,0.492307692308,1.79487179487,0.715613725752,2.41109362968,0.391366956637,1.73630797655e+14
201,160,12,6.0,12,31,5.16666666667,0.531349206349,1.68181818182,0.747221736309,5.41786043023,1.80358396815,1.73630797655e+14
202,180,12,6.0,10,32,6.4,0.750873015873,1.37777777778,0.747951637145,6.38758691178,2.0363164479,1.73630797655e+14
203,200,12,6.0,10,25,5.0,0.699523809524,1.66666666667,0.684858661788,16.9163165735,7.95815828674,1.73630797655e+14
204,250,12,6.0,7,23,6.57142857143,0.885714285714,1.14285714286,0.712726390678,7.7898995367,2.77196487828,1.73630797655e+14
205,300,12,6.0,7,23,6.57142857143,0.833333333333,1.14285714286,0.602197017182,4.89912780674,1.47373178667,1.73630797655e+14
206,350,12,6.0,6,18,6.0,0.933333333333,1.06666666667,0.628420802625,3.60026624109,1.06155424768,1.73630797655e+14
207,400,12,6.0,5,12,4.8,0.866666666667,1.2,0.760964047444,3.28853684168,1.0234647894,1.73630797655e+14
208,450,12,6.0,5,12,4.8,0.9,1.1,0.760964047444,3.28853684168,1.0234647894,1.73630797655e+14
209,500,12,6.0,4,9,4.5,1.0,1.0,0.511859507143,3.61015358529,1.30507679265,1.73630797655e+14
210,1,12,6.0,73,79,2.16438356164,0.0,9.09246575342,0.103892483021,16.5553426298,1.846079532,1.1857701967e+14
211,2,12,6.0,69,79,2.28985507246,0.0,5.85336743393,0.133435852161,10.908937209,1.21056935298,1.1857701967e+14
212,3,12,6.0,62,79,2.54838709677,0.00645161290323,4.54415653094,0.183932460606,7.03644406573,0.779301577896,1.1857701967e+14
213,4,12,6.0,60,78,2.6,0.0,4.39604519774,0.223311783757,6.30112436495,0.696071730507,1.1857701967e+14
214,5,12,6.0,58,78,2.68965517241,0.0399164054336,4.06836055656,0.224277007701,6.19906085155,0.694753729981,1.1857701967e+14
215,6,12,6.0,53,77,2.90566037736,0.0494187154565,3.5595065312,0.266470850735,4.39021386646,0.978670444207,1.1857701967e+14
216,7,12,6.0,53,78,2.94339622642,0.0593808707016,3.49201741655,0.268382373095,5.068016634,0.575304429576,1.1857701967e+14
217,8,12,6.0,53,77,2.90566037736,0.040375976225,3.35631349782,0.276208740465,4.40215400935,1.38892355821,1.1857701967e+14
218,9,12,6.0,50,74,2.96,0.096101010101,3.37551020408,0.294105080137,4.96492168347,0.572287150317,1.1857701967e+14
219,10,12,6.0,48,74,3.08333333333,0.0594044844045,3.14804964539,0.328983515553,4.02203311582,0.838161181173,1.1857701967e+14
220,20,12,6.0,39,69,3.53846153846,0.241778591779,2.62887989204,0.418522543885,3.88216730937,0.799369386032,1.1857701967e+14
221,30,12,6.0,32,64,4.0,0.3657129329,2.21774193548,0.477784083595,3.9090513881,0.777476686772,1.1857701967e+14
222,40,12,6.0,29,58,4.0,0.321411286838,2.22906403941,0.493322632091,3.85255146506,0.823460678116,1.1857701967e+14
223,50,12,6.0,25,52,4.16,0.394666666667,2.26333333333,0.510650910893,3.63261137479,0.793762195363,1.1857701967e+14
224,60,12,6.0,23,51,4.4347826087,0.462733934153,2.02371541502,0.604510894957,2.69647295734,0.361689249783,1.1857701967e+14
225,70,12,6.0,21,49,4.66666666667,0.545993953137,1.9380952381,0.584807402692,3.16441151797,0.684447019069,1.1857701967e+14
226,80,12,6.0,20,44,4.4,0.441071428571,2.00526315789,0.567028265416,3.60174745824,0.822744786458,1.1857701967e+14
227,90,12,6.0,19,45,4.73684210526,0.45313283208,1.91812865497,0.625925775637,3.73231363699,0.823823558498,1.1857701967e+14
228,100,12,6.0,19,41,4.31578947368,0.390943267259,2.05263157895,0.589567876732,2.80264553537,0.413555248405,1.1857701967e+14
229,120,12,6.0,17,40,4.70588235294,0.504460245637,1.82352941176,0.716646776457,3.25796678015,0.752655593385,1.1857701967e+14
230,140,12,6.0,14,37,5.28571428571,0.613528138528,1.68131868132,0.758654412959,5.22528004324,1.88960268013,1.1857701967e+14
231,160,12,6.0,12,33,5.5,0.67297979798,1.57575757576,0.795399207362,7.64389492913,2.97124013938,1.1857701967e+14
232,180,12,6.0,12,34,5.66666666667,0.588227513228,1.60606060606,0.632682508811,8.4346358707,3.32487023897,1.1857701967e+14
233,200,12,6.0,10,27,5.4,0.726507936508,1.48888888889,0.858672711073,2.5447949714,0.54616749991,1.1857701967e+14
234,250,12,6.0,8,22,5.5,0.807142857143,1.35714285714,0.801466170993,8.14776117157,3.57388058578,1.1857701967e+14
235,300,12,6.0,7,17,4.85714285714,0.709523809524,1.33333333333,0.712726390678,3.40193509603,0.907846132774,1.1857701967e+14
236,350,12,6.0,6,18,6.0,0.933333333333,1.06666666667,0.395488489104,3.68041043934,1.0942729796,1.1857701967e+14
237,400,12,6.0,5,11,4.4,0.666666666667,1.2,0.760964047444,17.4544448432,9.49997815961,1.1857701967e+14
238,450,12,6.0,5,12,4.8,0.866666666667,1.2,0.760964047444,11.9696298955,5.48481494775,1.1857701967e+14
239,500,12,6.0,4,9,4.5,1.0,1.0,0.511859507143,3.61015358529,1.30507679265,1.1857701967e+14
240,1,12,6.0,137,160,2.33576642336,0.0231143552311,11.4805710605,0.109385230022,9.115159605,0.698441733377,2.29224143059e+16
241,2,12,6.0,122,158,2.59016393443,0.0251366120219,6.5824414036,0.181456600203,12.416553286,2.08436792123,2.29224143059e+16
242,3,12,6.0,108,154,2.85185185185,0.0530864197531,5.52388369678,0.247896317432,8.25992325594,1.26379042281,2.29224143059e+16
243,4,12,6.0,98,155,3.16326530612,0.0615300232647,4.58510414475,0.292961682046,5.70049347058,0.794528411196,2.29224143059e+16
244,5,12,6.0,87,151,3.47126436782,0.0973238128411,4.07885592088,0.358251650754,5.37316071193,1.12914524051,2.29224143059e+16
245,6,12,6.0,82,147,3.58536585366,0.0932748146163,3.80819030413,0.354512729578,5.13239556059,1.03309889015,2.29224143059e+16
246,7,12,6.0,79,147,3.72151898734,0.128679385064,3.81369685167,0.369822468553,3.29426657573,0.263170425083,2.29224143059e+16
247,8,12,6.0,76,148,3.89473684211,0.157016091923,3.57894736842,0.388604418328,7.35319875367,2.40128341886,2.29224143059e+16
248,9,12,6.0,70,141,4.02857142857,0.167199940582,3.3950310559,0.412831984446,5.4841385691,1.35201864924,2.29224143059e+16
249,10,12,6.0,67,134,4.0,0.20008291874,3.37132519222,0.418381118164,5.42542391407,1.56462362963,2.29224143059e+16
250,20,12,6.0,48,111,4.625,0.433432735743,2.65070921986,0.485240593727,3.87593177823,0.867126057367,2.29224143059e+16
251,30,12,6.0,38,90,4.73684210526,0.559627411744,2.40113798009,0.554688737367,3.37060577528,0.530083566138,2.29224143059e+16
252,40,12,6.0,33,81,4.90909090909,0.507166907167,2.26704545455,0.541162682758,3.23590682547,0.527008292797,2.29224143059e+16
253,50,12,6.0,28,73,5.21428571429,0.580307912639,2.08465608466,0.624140970554,4.96003441833,1.40008359547,2.29224143059e+16
254,60,12,6.0,23,62,5.39130434783,0.61429789307,2.01185770751,0.632977035237,4.75241044445,1.18661637203,2.29224143059e+16
255,70,12,6.0,22,59,5.36363636364,0.489393939394,1.99567099567,0.576864332009,4.74264914031,1.03802410627,2.29224143059e+16
256,80,12,6.0,20,53,5.3,0.504583333333,1.87368421053,0.59398840125,5.72089000458,1.66908666774,2.29224143059e+16
257,90,12,6.0,18,49,5.44444444444,0.514672364672,1.8954248366,0.690376476833,4.52549823401,1.06297771284,2.29224143059e+16
258,100,12,6.0,18,48,5.33333333333,0.545879120879,1.80392156863,0.683713487335,5.88888879414,1.99588049248,2.29224143059e+16
259,120,12,6.0,16,44,5.5,0.62326007326,1.74166666667,0.653982104195,3.30667997174,0.665881151309,2.29224143059e+16
260,140,12,6.0,13,38,5.84615384615,0.610406260406,1.65384615385,0.82815888963,7.77122954577,2.7643428864,2.29224143059e+16
261,160,12,6.0,13,39,6.0,0.578005328005,1.60256410256,0.844356623744,5.2907066204,1.51699387368,2.29224143059e+16
262,180,12,6.0,11,31,5.63636363636,0.589177489177,1.54545454545,0.781144728038,6.99132133012,2.44594669064,2.29224143059e+16
263,200,12,6.0,10,30,6.0,0.70880952381,1.46666666667,0.858672711073,4.4775202496,1.41969169695,2.29224143059e+16
264,250,12,6.0,8,24,6.0,0.847023809524,1.32142857143,0.979569764547,4.99117800074,1.78490906399,2.29224143059e+16
265,300,12,6.0,7,18,5.14285714286,0.690476190476,1.38095238095,0.975503759006,10.0531993823,4.52659969114,2.29224143059e+16
266,350,12,6.0,6,16,5.33333333333,0.711111111111,1.26666666667,0.826165047177,20.4614775839,11.2360893219,2.29224143059e+16
267,400,12,6.0,5,13,5.2,0.9,1.1,0.685475297227,2.93030281459,0.863257662116,2.29224143059e+16
268,450,12,6.0,5,11,4.4,0.7,1.3,0.685475297227,22.939259791,10.9696298955,2.29224143059e+16
269,500,12,6.0,4,9,4.5,1.0,1.0,0.511859507143,3.61015358529,1.30507679265,2.29224143059e+16
270,1,12,6.0,144,180,2.5,0.0232473544974,6.98581973582,0.153132199754,46.4101143624,17.1634099443,2.29322044064e+16
271,2,12,6.0,126,178,2.8253968254,0.0643613000756,5.18184126984,0.228305048357,11.0395045301,2.6831704489,2.29322044064e+16
272,3,12,6.0,108,171,3.16666666667,0.10656740379,4.11613014884,0.303179996583,5.91074884561,1.36199667414,2.29322044064e+16
273,4,12,6.0,97,172,3.54639175258,0.108741487607,3.64110824742,0.343761267997,6.0999675649,1.6999891883,2.29322044064e+16
274,5,12,6.0,86,169,3.93023255814,0.115301236231,3.38960328317,0.389021827097,5.25079021135,1.34421789234,2.29322044064e+16
275,6,12,6.0,81,162,4.0,0.121380896917,3.16790123457,0.411607967959,5.81087694247,1.334297192,2.29322044064e+16
276,7,12,6.0,75,164,4.37333333333,0.152628778629,3.13945945946,0.461030845119,3.69386116938,0.58784870097,2.29322044064e+16
277,8,12,6.0,67,163,4.86567164179,0.209260954275,2.82722749887,0.505608325243,4.26153986084,0.983391268837,2.29322044064e+16
278,9,12,6.0,64,155,4.84375,0.239516480651,2.70486111111,0.49644363611,7.07806636281,2.14892097082,2.29322044064e+16
279,10,12,6.0,61,149,4.88524590164,0.208516839423,2.73825136612,0.51980978799,4.13291074901,0.944608132376,2.29322044064e+16
280,20,12,6.0,42,115,5.47619047619,0.415123500838,2.33101045296,0.61040700471,5.2114636502,1.71932283555,2.29322044064e+16
281,30,12,6.0,34,96,5.64705882353,0.469125446875,2.07486631016,0.661561183,2.6870151205,0.38702781192,2.29322044064e+16
282,40,12,6.0,29,78,5.37931034483,0.507369259093,2.02709359606,0.664332536246,2.27148535785,0.249358794267,2.29322044064e+16
283,50,12,6.0,27,75,5.55555555556,0.525178017335,2.04843304843,0.682422561552,2.20683492321,0.241366984642,2.29322044064e+16
284,60,12,6.0,22,63,5.72727272727,0.647234954588,1.85714285714,0.701048104026,2.54642446152,0.375063023346,2.29322044064e+16
285,70,12,6.0,20,55,5.5,0.466931818182,1.82631578947,0.670077193093,2.75864213343,0.426533369047,2.29322044064e+16
286,80,12,6.0,17,47,5.52941176471,0.639122315593,1.74264705882,0.746058541163,2.95197085072,0.588541355778,2.29322044064e+16
287,90,12,6.0,16,47,5.875,0.525324675325,1.70833333333,0.787792607905,2.60004074514,0.427628876656,2.29322044064e+16
288,100,12,6.0,16,48,6.0,0.580956196581,1.69166666667,0.831863580632,2.76737110283,0.532882437582,2.29322044064e+16
289,120,12,6.0,13,41,6.30769230769,0.733144633145,1.57692307692,0.90346865719,2.53968051809,0.513226839364,2.29322044064e+16
290,140,12,6.0,12,33,5.5,0.745833333333,1.59090909091,0.660270061575,3.37389051764,0.791296839215,2.29322044064e+16
291,160,12,6.0,11,30,5.45454545455,0.692063492063,1.58181818182,0.80180325363,3.12038730733,0.749670121877,2.29322044064e+16
292,180,12,6.0,10,25,5.0,0.683333333333,1.55555555556,0.858672711073,3.44187020595,0.92294018555,2.29322044064e+16
293,200,12,6.0,9,26,5.77777777778,0.809523809524,1.38888888889,0.908493518999,6.39431960593,2.69715980296,2.29322044064e+16
294,250,12,6.0,7,19,5.42857142857,0.790476190476,1.2380952381,0.754445012015,3.97781081215,1.21568617338,2.29322044064e+16
295,300,12,6.0,6,17,5.66666666667,0.9,1.13333333333,0.771979655316,2.70322795248,0.69533989987,2.29322044064e+16
296,350,12,6.0,5,11,4.4,0.866666666667,1.2,0.960964047444,2.42086610525,0.635430639652,2.29322044064e+16
297,400,12,6.0,5,13,5.2,0.9,1.1,0.685475297227,2.93030281459,0.863257662116,2.29322044064e+16
298,450,12,6.0,4,10,5.0,1.0,1.0,-0.0,,,2.29322044064e+16
299,500,12,6.0,4,9,4.5,1.0,1.0,0.511859507143,3.61015358529,1.30507679265,2.29322044064e+16
300,1,12,6.0,112,121,2.16071428571,0.0,10.7424388674,0.107563098488,16.6055013553,1.49473593922,2.02057826791e+14
301,2,12,6.0,102,121,2.37254901961,0.0,6.72102504368,0.155380142804,9.09719027375,0.813798242247,2.02057826791e+14
302,3,12,6.0,92,120,2.60869565217,0.0533816425121,4.88389870999,0.208911332769,6.34300913978,0.566357836102,2.02057826791e+14
303,4,12,6.0,87,119,2.73563218391,0.0424839528288,4.51162790698,0.225924982345,6.76529732805,1.92176577602,2.02057826791e+14
304,5,12,6.0,81,120,2.96296296296,0.0285518322555,3.98549382716,0.252871745973,4.25635344611,1.15129480184,2.02057826791e+14
305,6,12,6.0,79,116,2.93670886076,0.0586497890295,3.87374229146,0.278220700961,6.26911196886,1.58869703446,2.02057826791e+14
306,7,12,6.0,74,116,3.13513513514,0.068466260378,3.70751573491,0.287869631754,6.45978448846,1.64618696222,2.02057826791e+14
307,8,12,6.0,69,115,3.33333333333,0.0927916688786,3.29965899403,0.340535215133,4.32926393044,1.00381084412,2.02057826791e+14
308,9,12,6.0,67,114,3.40298507463,0.0845973215157,3.32473993668,0.356550899462,4.42154579973,0.7134416176,2.02057826791e+14
309,10,12,6.0,64,113,3.53125,0.103746863329,3.32688492063,0.355593770975,4.45233360127,1.04091774605,2.02057826791e+14
310,20,12,6.0,47,99,4.21276595745,0.217077074431,2.60037002775,0.476517961293,3.69591828941,0.696083109173,2.02057826791e+14
311,30,12,6.0,36,93,5.16666666667,0.338527737694,2.18412698413,0.600711261884,3.59349083083,0.648372707709,2.02057826791e+14
312,40,12,6.0,34,80,4.70588235294,0.302673796791,2.27807486631,0.567655447627,4.41146360037,1.2894120419,2.02057826791e+14
313,50,12,6.0,28,81,5.78571428571,0.507750707939,2.02645502646,0.648515232799,6.5516572745,1.96280725281,2.02057826791e+14
314,60,12,6.0,25,72,5.76,0.463156947628,1.95666666667,0.707328399942,2.87587091536,0.468967728839,2.02057826791e+14
315,70,12,6.0,23,64,5.5652173913,0.47461332359,1.9604743083,0.659428481093,4.19867678433,1.30585432895,2.02057826791e+14
316,80,12,6.0,22,60,5.45454545455,0.556425793458,1.9696969697,0.65561382016,2.35499446994,0.288885791648,2.02057826791e+14
317,90,12,6.0,19,59,6.21052631579,0.616374269006,1.76023391813,0.721972441525,2.4643455913,0.366086397824,2.02057826791e+14
318,100,12,6.0,17,58,6.82352941176,0.71426939074,1.67647058824,0.775470305869,4.61828884111,1.36758463502,2.02057826791e+14
319,120,12,6.0,14,46,6.57142857143,0.678985696843,1.54945054945,0.797259863592,2.5824678962,0.422932335226,2.02057826791e+14
320,140,12,6.0,13,41,6.30769230769,0.723076923077,1.5641025641,0.672699426421,4.72685707153,1.3176429539,2.02057826791e+14
321,160,12,6.0,12,37,6.16666666667,0.72300986051,1.48484848485,0.756625003681,3.51039390699,0.756912242317,2.02057826791e+14
322,180,12,6.0,10,33,6.6,0.797777777778,1.35555555556,0.732486760359,3.39434522694,0.757158442188,2.02057826791e+14
323,200,12,6.0,9,31,6.88888888889,0.796825396825,1.25,0.612197222703,4.55837770775,1.18612590258,2.02057826791e+14
324,250,12,6.0,8,22,5.5,0.829761904762,1.32142857143,0.89051796777,5.83827325369,1.97521678462,2.02057826791e+14
325,300,12,6.0,6,18,6.0,0.933333333333,1.06666666667,0.628420802625,3.60026624109,1.06155424768,2.02057826791e+14
326,350,12,6.0,6,16,5.33333333333,0.9,1.2,0.826165047177,13.9743183893,6.48715919463,2.02057826791e+14
327,400,12,6.0,5,14,5.6,1.0,1.0,0.360964047444,4.08287932797,1.37870554875,2.02057826791e+14
328,450,12,6.0,4,10,5.0,1.0,1.0,-0.0,,,2.02057826791e+14
329,500,12,6.0,4,9,4.5,1.0,1.0,0.511859507143,3.61015358529,1.30507679265,2.02057826791e+14
330,1,12,6.0,96,105,2.1875,0.0,9.00921052632,0.115643513847,14.7541964244,1.42624372919,4.72794163878e+14
331,2,12,6.0,85,105,2.47058823529,0.0,5.64481792717,0.171731960106,7.86150526656,0.748651601556,4.72794163878e+14
332,3,12,6.0,82,105,2.56097560976,0.013443670151,4.45287563987,0.164592672935,7.59446209025,0.732718010028,4.72794163878e+14
333,4,12,6.0,74,104,2.81081081081,0.0291934791935,4.22658274713,0.221316436858,5.6427464538,0.543392371094,4.72794163878e+14
334,5,12,6.0,74,104,2.81081081081,0.0474032724033,3.78933728249,0.200129502362,5.85093226698,0.567758677498,4.72794163878e+14
335,6,12,6.0,66,103,3.12121212121,0.0867877913332,3.49603729604,0.253046859631,4.54544688803,0.436414343635,4.72794163878e+14
336,7,12,6.0,62,102,3.29032258065,0.105711045227,3.39185616076,0.308936326498,5.68634538879,0.977170562812,4.72794163878e+14
337,8,12,6.0,59,102,3.45762711864,0.11139387919,3.15897136178,0.315148333173,4.59769560595,0.785081544843,4.72794163878e+14
338,9,12,6.0,59,102,3.45762711864,0.0779805881501,3.18234950321,0.334685878284,4.05820389163,0.683835179073,4.72794163878e+14
339,10,12,6.0,59,99,3.35593220339,0.177542372881,3.14728229106,0.313499570213,4.39396152062,0.778628172982,4.72794163878e+14
340,20,12,6.0,46,90,3.91304347826,0.220789859164,2.73913043478,0.440107907583,3.73994115711,0.968715486124,4.72794163878e+14
341,30,12,6.0,37,78,4.21621621622,0.278632980807,2.38888888889,0.510605808001,3.79639301936,0.988674233425,4.72794163878e+14
342,40,12,6.0,33,71,4.30303030303,0.362252394071,2.30871212121,0.525755449264,4.39044535084,1.19870344941,4.72794163878e+14
343,50,12,6.0,30,71,4.73333333333,0.269441332088,2.27586206897,0.572106894037,4.7422723951,1.12833758162,4.72794163878e+14
344,60,12,6.0,26,64,4.92307692308,0.329435107376,2.13846153846,0.584417257624,4.37471101373,1.27552086986,4.72794163878e+14
345,70,12,6.0,22,56,5.09090909091,0.34512987013,1.96536796537,0.617825894076,4.96482780867,1.32160926956,4.72794163878e+14
346,80,12,6.0,22,52,4.72727272727,0.290026640027,2.09956709957,0.576431303404,2.52526872,0.325188383739,4.72794163878e+14
347,90,12,6.0,19,50,5.26315789474,0.35710429921,1.91228070175,0.676412610704,6.3837931029,2.40770547097,4.72794163878e+14
348,100,12,6.0,18,51,5.66666666667,0.647941256275,1.8431372549,0.6734532853,4.63660113576,1.37450603182,4.72794163878e+14
349,120,12,6.0,15,45,6.0,0.588513708514,1.65714285714,0.732765437575,2.67417442653,0.447441936411,4.72794163878e+14
350,140,12,6.0,12,37,6.16666666667,0.52208994709,1.54545454545,0.650866794203,4.20938748005,1.06979582668,4.72794163878e+14
351,160,12,6.0,12,35,5.83333333333,0.741071428571,1.54545454545,0.873569864076,8.63276064924,4.4067764155,4.72794163878e+14
352,180,12,6.0,10,32,6.4,0.729920634921,1.37777777778,0.732486760359,4.4538566934,1.22112274457,4.72794163878e+14
353,200,12,6.0,9,28,6.22222222222,0.739417989418,1.36111111111,0.834419444925,2.56361340247,0.521204467489,4.72794163878e+14
354,250,12,6.0,8,22,5.5,0.842857142857,1.32142857143,0.89051796777,12.9372374301,6.89196724365,4.72794163878e+14
355,300,12,6.0,6,17,5.66666666667,0.844444444444,1.2,0.826165047177,13.9743183893,6.48715919463,4.72794163878e+14
356,350,12,6.0,6,16,5.33333333333,0.9,1.2,0.826165047177,13.9743183893,6.48715919463,4.72794163878e+14
357,400,12,6.0,5,13,5.2,0.9,1.1,0.685475297227,2.93030281459,0.863257662116,4.72794163878e+14
358,450,12,6.0,4,10,5.0,1.0,1.0,-0.0,,,4.72794163878e+14
359,500,12,6.0,4,9,4.5,1.0,1.0,0.511859507143,3.61015358529,1.30507679265,4.72794163878e+14
360,1,12,6.0,89,104,2.33707865169,0.0,6.958886619,0.141864699175,9.50663676961,0.912007191001,4.35309304905e+14
361,2,12,6.0,81,103,2.54320987654,0.0,5.49351851852,0.185168250483,21.8563569807,8.51457208267,4.35309304905e+14
362,3,12,6.0,72,101,2.80555555556,0.0,4.50860719875,0.254206132772,5.0158997059,0.479991822071,4.35309304905e+14
363,4,12,6.0,64,101,3.15625,0.031994047619,3.83333333333,0.293524556327,5.05831328942,0.8652353005,4.35309304905e+14
364,5,12,6.0,62,100,3.22580645161,0.0906647116325,3.89476467478,0.318339670842,4.24656619251,0.744813365615,4.35309304905e+14
365,6,12,6.0,57,98,3.43859649123,0.096963368016,3.37343358396,0.334902716318,4.9890786852,0.831780404672,4.35309304905e+14
366,7,12,6.0,55,97,3.52727272727,0.0739826839827,3.28956228956,0.362349936737,4.21342277535,0.701226338473,4.35309304905e+14
367,8,12,6.0,49,95,3.87755102041,0.140890175584,3.00085034014,0.379008303402,5.3531991936,0.853732601336,4.35309304905e+14
368,9,12,6.0,51,95,3.72549019608,0.167328042328,2.98901960784,0.361493647096,4.72566672998,0.776855215173,4.35309304905e+14
369,10,12,6.0,50,93,3.72,0.23017016317,3.11265306122,0.334004118734,3.61770261105,0.616998422469,4.35309304905e+14
370,20,12,6.0,37,73,3.94594594595,0.144401544402,2.68018018018,0.456473212712,4.76420736477,0.863568395031,4.35309304905e+14
371,30,12,6.0,32,64,4.0,0.310521708683,2.48991935484,0.526887652749,3.46619650705,0.683999843195,4.35309304905e+14
